random_state,cluster_hdbscan,n,pct_total,superficie_util_mediana,superficie_util_media,superficie_util_p25,superficie_util_p75,u_norm_muro_principal_mediana,u_norm_muro_principal_media,u_norm_muro_principal_p25,u_norm_muro_principal_p75,u_norm_muro_secundario_mediana,u_norm_muro_secundario_media,u_norm_muro_secundario_p25,u_norm_muro_secundario_p75,u_norm_techo_principal_mediana,u_norm_techo_principal_media,u_norm_techo_principal_p25,u_norm_techo_principal_p75,u_norm_techo_secundario_mediana,u_norm_techo_secundario_media,u_norm_techo_secundario_p25,u_norm_techo_secundario_p75,log_calef_proyec_kwh_mediana,log_calef_proyec_kwh_media,log_calef_proyec_kwh_p25,log_calef_proyec_kwh_p75,log_acs_proyec_kwh_mediana,log_acs_proyec_kwh_media,log_acs_proyec_kwh_p25,log_acs_proyec_kwh_p75,calef_proyec_kwh_mediana,calef_proyec_kwh_media,calef_proyec_kwh_p25,calef_proyec_kwh_p75,acs_proyec_kwh_mediana,acs_proyec_kwh_media,acs_proyec_kwh_p25,acs_proyec_kwh_p75,zona_termica_moda,zona_termica_pct_moda,tipo_inmueble_moda,tipo_inmueble_pct_moda,etiqueta_arquetipo_preliminar
102,9,235,2.35,50.1,52.89914893617022,46.0,57.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.5999999999999998,0.6,0.6,0.6,0.5999999999999998,0.6,0.6,7.1100428484169695,6.400599670703111,6.260922939114845,7.771486494003378,7.870318723186971,7.289119718089805,7.741881052801655,7.955511861963027,1223.2,1718.3161702127657,522.9,2371.15,2617.4,2875.33914893617,2301.8,2850.25,c,100.0,depto,100.0,depto | c | sup_mediana 50 m2 | calef: 1223 kWh | acs: 2617 kWh
102,10,57,0.5700000000000001,50.3,52.70701754385965,50.3,50.3,1.6,1.5999999999999999,1.6,1.6,1.6,1.5999999999999999,1.6,1.6,0.33,0.32999999999999996,0.33,0.33,0.33,0.32999999999999996,0.33,0.33,9.499788384237991,9.47283425198152,9.443861885468529,9.545104006911362,8.011288771969316,8.012516263306669,8.011288771969316,8.011288771969316,13355.9,13109.00350877193,12629.4,13975.1,3013.8,3065.733333333333,3013.8,3013.8,g,100.0,casa_aislada,100.0,casa_aislada | g | sup_mediana 50 m2 | calef: 13356 kWh | acs: 3014 kWh
102,11,159,1.59,48.3,58.49748427672957,46.1,63.6,1.7,1.699999999999999,1.7,1.7,1.7,1.699999999999999,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,9.47159633019144,9.38437479962716,9.194206081919393,9.5615815798739,7.907982665728846,7.998493783152919,7.870662385484872,8.105730131504437,12984.6,12439.99308176101,9840.25,14207.3,2717.9,3053.710691823899,2618.3,3312.4,e,100.0,casa_aislada,100.0,casa_aislada | e | sup_mediana 48 m2 | calef: 12985 kWh | acs: 2718 kWh
102,12,259,2.59,46.2,48.78185328185328,44.5,51.6,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,9.101406813931574,9.008325242059655,8.8092045855035,9.255571830505108,7.912313265567924,7.940723140913129,7.882654483963062,7.990299365865209,8966.9,8871.745945945946,6694.85,10461.7,2729.7,2822.4324324324325,2649.9,2951.2,f,100.0,casa_pareada,100.0,casa_pareada | f | sup_mediana 46 m2 | calef: 8967 kWh | acs: 2730 kWh
102,13,69,0.69,51.1,51.669565217391316,50.0,54.0,1.6,1.5999999999999994,1.6,1.6,1.6,1.5999999999999994,1.6,1.6,0.33,0.3299999999999999,0.33,0.33,0.33,0.3299999999999999,0.33,0.33,9.200310237938826,9.199402806608884,9.10031342991101,9.28118086888492,7.9913554475297435,7.998855124386978,7.974085393729522,8.03378816322624,9899.2,10055.320289855068,8957.1,10733.1,2954.3,2978.3376811594208,2903.7,3082.4,f,100.0,casa_pareada,100.0,casa_pareada | f | sup_mediana 51 m2 | calef: 9899 kWh | acs: 2954 kWh
102,14,397,3.9699999999999998,49.4,48.594710327455914,42.8,57.2,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.38000000000000006,0.38,0.38,0.38,0.38000000000000006,0.38,0.38,7.616775808698373,7.418169064138066,6.995308175989998,8.341767801310125,7.954266929904875,7.944419201719873,7.840431040105615,8.044080734770414,2031.0,3021.3732997481106,1090.5,4194.5,2846.7,3047.367002518892,2540.3,3114.3,e,100.0,depto,100.0,depto | e | sup_mediana 49 m2 | calef: 2031 kWh | acs: 2847 kWh
102,15,191,1.91,47.0,50.42356020942409,44.3,52.5,1.7,1.699999999999999,1.7,1.7,1.7,1.699999999999999,1.7,1.7,0.38,0.38000000000000006,0.38,0.38,0.38,0.38000000000000006,0.38,0.38,8.983891363653246,8.836146632785185,8.615604776718161,9.1260886831857,7.885592560507808,7.843192611032975,7.838422176800799,7.954442494785328,7972.6,7375.112041884819,5516.1,9191.0,2657.7,2630.8130890052357,2535.2,2847.2,e,100.0,casa_pareada,100.0,casa_pareada | e | sup_mediana 47 m2 | calef: 7973 kWh | acs: 2658 kWh
102,16,246,2.46,50.6,51.39268292682926,49.425,54.7,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.5999999999999998,0.6,0.6,0.6,0.5999999999999998,0.6,0.6,8.460827988060569,8.311360635425991,7.997113051681852,8.711342882640816,7.834550643501378,7.841083291837649,7.814853888668055,7.893721316099016,4725.0,4868.596341463414,2971.4,6070.4,2525.4,2547.220731707317,2476.125,2679.4,d,100.0,depto,100.0,depto | d | sup_mediana 51 m2 | calef: 4725 kWh | acs: 2525 kWh
102,17,236,2.36,37.6,38.20338983050848,29.6,43.675,1.9,1.8957627118644063,1.9,1.9,1.9,1.8957627118644063,1.9,1.9,0.47,0.4680932203389828,0.47,0.47,0.47,0.4680932203389828,0.47,0.47,5.762826858003033,6.003955060050796,5.050970659422435,6.753966093901544,0.0,0.0,0.0,0.0,317.5,753.9389830508475,155.175,856.475,0.0,0.0,0.0,0.0,d,100.0,depto,100.0,depto | d | sup_mediana 38 m2 | calef: 318 kWh | acs: 0 kWh
102,18,112,1.1199999999999999,49.8,50.544642857142854,48.7,52.2,1.1,1.0999999999999999,1.1,1.1,1.1,1.0999999999999999,1.1,1.1,0.28,0.28000000000000014,0.28,0.28,0.28,0.28000000000000014,0.28,0.28,8.284213830075526,8.293897693659014,8.105828024565943,8.60676942584781,8.00446576036065,7.8726828339160395,7.984360512387156,8.039737867125353,3959.85,4446.039285714286,3312.725,5467.75,2993.3,2928.7249999999995,2933.7,3100.8,g,100.0,depto,100.0,depto | g | sup_mediana 50 m2 | calef: 3960 kWh | acs: 2993 kWh
102,19,255,2.55,46.9,44.15647058823529,38.0,52.2,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.33,0.32999999999999996,0.33,0.33,0.33,0.32999999999999996,0.33,0.33,8.109315174583783,8.055533237829877,7.685373290863758,8.439898164047097,7.9832354035932,7.90757491246256,7.803067492471094,8.039737867125353,3324.3,3662.250980392157,2175.3,4627.1,2930.4,2771.802352941176,2447.1,3100.8,g,100.0,depto,100.0,depto | g | sup_mediana 47 m2 | calef: 3324 kWh | acs: 2930 kWh
102,20,163,1.63,53.4,62.0196319018405,50.75,75.2,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.3799999999999999,0.38,0.38,0.38,0.3799999999999999,0.38,0.38,9.292003304837257,9.200519463863431,8.935725498046738,9.749123423408914,8.004064918587572,7.978293932875011,7.937303265040725,8.217546494115913,10849.9,11707.41472392638,7598.7,17138.199999999997,2992.1,3131.167484662577,2798.8,3704.4,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 53 m2 | calef: 10850 kWh | acs: 2992 kWh
102,21,363,3.63,81.1,84.29779614325068,63.1,98.75,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0.47,0.4699999999999998,0.47,0.47,0.47,0.4699999999999998,0.47,0.47,9.491926401255911,9.495306700102986,9.306543760508177,9.774282691158685,8.143720814344247,8.154305943516242,7.9991750970687425,8.286243932167622,13251.3,14586.891460055096,11008.85,17575.0,3440.7,3536.2267217630856,2977.5,3967.8999999999996,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 81 m2 | calef: 13251 kWh | acs: 3441 kWh
102,22,110,1.0999999999999999,77.8,78.53454545454545,69.65,91.7,1.7,1.699999999999999,1.7,1.7,1.7,1.699999999999999,1.7,1.7,0.38,0.3800000000000001,0.38,0.38,0.38,0.3800000000000001,0.38,0.38,8.93651251121683,8.865515633461708,8.44041027662301,9.118710158701269,8.080144532646191,7.83487163119311,7.886419690414352,8.159896281546114,7603.7,7947.567272727272,4629.725,9123.425,3228.7,2814.7900000000004,2659.9,3496.825,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 78 m2 | calef: 7604 kWh | acs: 3229 kWh
102,23,209,2.09,48.6,49.16555023923446,46.8,53.0,1.6,1.5999999999999999,1.6,1.6,1.6,1.5999999999999999,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,7.901710508212769,7.86804734475048,7.548187101870088,8.172475050581173,7.952615111650999,7.936418584481437,7.923348211930154,8.007433665832245,2700.9,2932.4933014354065,1896.3,3541.1,2842.0,2855.103827751196,2760.0,3002.2,f,100.0,depto,100.0,depto | f | sup_mediana 49 m2 | calef: 2701 kWh | acs: 2842 kWh
102,24,160,1.6,49.5,48.875,45.5,52.3,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,8.39880279809146,8.26021119542628,7.793184507274309,8.76528684661004,7.967210852449053,7.952872112648398,7.9000705760024275,8.009628910352617,4440.9,4786.657499999999,2423.025,6406.9,2883.8,2858.958125,2696.5249999999996,3008.8,f,100.0,depto,100.0,depto | f | sup_mediana 50 m2 | calef: 4441 kWh | acs: 2884 kWh
102,25,231,2.31,53.4,52.43160173160174,47.6,56.95,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,7.87123489365875,7.827087091649709,7.402266912827992,8.367110212569663,7.84631617950202,7.783869037788685,7.786468746500926,7.883031643204163,2619.8,3225.6398268398266,1638.75,4302.25,2555.3,2465.0415584415587,2406.8,2650.9,d,100.0,depto,100.0,depto | d | sup_mediana 53 m2 | calef: 2620 kWh | acs: 2555 kWh
102,26,3323,33.23,47.2,46.01005115859163,34.6,51.2,1.9,1.8999999999999997,1.9,1.9,1.9,1.8999999999999997,1.9,1.9,0.47,0.46999999999999986,0.47,0.47,0.47,0.46999999999999986,0.47,0.47,7.725771441587952,7.553038675332285,7.057897878163303,8.387460169830671,7.800818324736988,7.847870476651902,7.541736148872866,7.902006552325504,2265.0,3054.8139632861876,1161.0,4390.65,2441.6,3948.744354110208,1884.1,2701.7,d,100.0,depto,100.0,depto | d | sup_mediana 47 m2 | calef: 2265 kWh | acs: 2442 kWh
102,27,72,0.72,42.7,43.22361111111111,42.6,44.7,1.1,1.0999999999999999,1.1,1.1,1.1,1.0999999999999999,1.1,1.1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,9.692321977981326,9.6792819159135,9.639129099397282,9.735474081789471,7.883182467079869,7.892218753360065,7.880917716932831,7.918956110639277,16191.8,16019.68611111111,15352.975,16905.850000000002,2651.3,2675.7625,2645.3,2747.9,g,100.0,casa_aislada,100.0,casa_aislada | g | sup_mediana 43 m2 | calef: 16192 kWh | acs: 2651 kWh
102,28,55,0.5499999999999999,48.7,48.83999999999998,48.7,48.7,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.28,0.2799999999999999,0.28,0.28,0.28,0.2799999999999999,0.28,0.28,9.770476024758457,9.775103605422434,9.753062614048194,9.790206306025334,7.986436932161368,7.988593018819097,7.986436932161368,7.986436932161368,17508.1,17594.903636363633,17205.85,17857.0,2939.8,2946.3018181818175,2939.8,2939.8,g,100.0,casa_aislada,100.0,casa_aislada | g | sup_mediana 49 m2 | calef: 17508 kWh | acs: 2940 kWh
102,29,681,6.81,51.0,52.44464023494861,45.0,57.8,1.9,1.9000000000000001,1.9,1.9,1.9,1.9000000000000001,1.9,1.9,0.47,0.4699999999999999,0.47,0.47,0.47,0.4699999999999999,0.47,0.47,8.796051448258222,8.772243396771405,8.57516016717077,8.999705756679646,7.817222785508166,7.796989562995189,7.719174264620118,7.9287663216266955,6607.1,7039.780176211455,5297.4,8099.7,2482.0,2493.7044052863434,2250.1,2775.0,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 51 m2 | calef: 6607 kWh | acs: 2482 kWh
102,30,69,0.69,57.8,61.626086956521746,54.4,72.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,0.38,0.3799999999999999,0.38,0.38,0.38,0.3799999999999999,0.38,0.38,7.923637920051251,7.938693256736286,7.654395831982082,8.118356069598294,6.600006544380042,6.6223142203145695,6.47095429056412,6.776849009134338,2760.8,2980.9304347826082,2108.9,3354.5,734.1,767.9478260869565,645.1,876.3,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 58 m2 | calef: 2761 kWh | acs: 734 kWh
102,31,67,0.67,53.3,53.929850746268656,50.4,60.0,1.6,1.5999999999999996,1.6,1.6,1.6,1.5999999999999996,1.6,1.6,0.33,0.32999999999999996,0.33,0.33,0.33,0.32999999999999996,0.33,0.33,8.773400076532997,8.752089201191874,8.610473956776449,8.857926976455369,8.024109249126404,8.022778550152394,7.979784001667225,8.112527763478637,6459.1,6383.140298507463,5487.85,7028.9,3052.7,3065.908955223881,2920.3,3335.0,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 53 m2 | calef: 6459 kWh | acs: 3053 kWh
102,32,103,1.03,41.4,41.75339805825242,41.2,42.3,1.6,1.5999999999999996,1.6,1.6,1.6,1.5999999999999996,1.6,1.6,0.33,0.32999999999999996,0.33,0.33,0.33,0.32999999999999996,0.33,0.33,9.530218542644281,9.556199412195896,9.476564476971479,9.648104860079268,7.8235658956194145,7.825412770308615,7.819796996566877,7.833283216208774,13768.6,14202.511650485441,13049.3,15491.4,2497.8,2504.303883495146,2488.4,2522.2,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 41 m2 | calef: 13769 kWh | acs: 2498 kWh
102,33,181,1.81,58.7,58.274033149171274,55.5,61.3,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,8.818082660955138,8.767952966538257,8.547702997620808,8.944171880604689,7.946299041184127,7.938492007482561,7.904445577924863,7.977830909508058,6754.3,6701.313812154695,5153.9,7662.1,2824.1,2805.792817679558,2708.3,2914.6,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 59 m2 | calef: 6754 kWh | acs: 2824 kWh
102,34,71,0.7100000000000001,47.0,47.0,47.0,47.0,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,0.38,0.37999999999999984,0.38,0.38,0.38,0.37999999999999984,0.38,0.38,8.460770977103138,8.46701565853301,8.425132708195793,8.512421745770268,7.775989577440603,7.775989577440599,7.775989577440603,7.775989577440603,4724.7,4762.1492957746495,4559.25,4975.2,2381.7,2381.700000000001,2381.7,2381.7,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 47 m2 | calef: 4725 kWh | acs: 2382 kWh
102,35,51,0.51,47.0,47.0,47.0,47.0,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,0.38,0.3799999999999999,0.38,0.38,0.38,0.3799999999999999,0.38,0.38,8.86235612571602,8.86360824082722,8.830140289354961,8.882987296431834,7.775989577440603,7.775989577440604,7.775989577440603,7.775989577440603,7060.1,7075.8647058823535,6836.25,7207.3,2381.7,2381.7,2381.7,2381.7,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 47 m2 | calef: 7060 kWh | acs: 2382 kWh
103,-1,2136,21.36,46.1,49.63389513108614,33.0,58.7,1.9,1.998773006134969,1.9,1.9,1.9,1.998773006134969,1.9,1.9,0.47,0.4687022180273713,0.47,0.47,0.47,0.4687022180273713,0.47,0.47,7.545601004138101,7.238238402347581,6.452994879149095,8.374730449283113,7.856203375655348,7.707870452578424,7.4821189235521155,8.148561333353422,1891.4,3575.5890917603,633.6,4335.1,2580.7,3984.5081575246136,1775.0,3457.4,d,86.42322097378276,depto,78.18352059925093,ruido / observacion atipica
103,0,108,1.08,56.5,56.70185185185186,55.6,58.6,0.6,0.5999999999999999,0.6,0.6,0.6,0.5999999999999999,0.6,0.6,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,9.251455364663741,8.146495613495462,8.447038205080716,10.401674775921627,8.219622386214086,8.198637454826295,8.167777549159096,8.253383883376012,10419.0,15132.5,4660.45,32913.725,3712.1,3647.277777777777,3524.5,3839.6,i,100.0,depto,59.25925925925925,depto | i | sup_mediana 56 m2 | calef: 10419 kWh | acs: 3712 kWh
103,1,66,0.66,48.6,50.375757575757575,42.6,56.5,4.0,3.8484848484848486,4.0,4.0,4.0,3.8484848484848486,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.274536837882633,5.155926417849112,4.5852201131669,7.1303786349709775,7.683468327551602,4.680066143070251,0.0,7.855028993582517,194.3,930.5924242424243,97.025,1248.35,2173.0,1849.5227272727273,0.0,2578.9500000000003,a,59.09090909090909,depto,86.36363636363636,depto | a | sup_mediana 49 m2 | calef: 194 kWh | acs: 2173 kWh
103,2,141,1.41,50.2,49.195744680851064,46.5,51.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,7.539771459537851,7.171180615786417,6.981470316804418,8.101071503119543,8.0430530184581,8.01292483277689,7.965927444652224,8.063062911326792,1880.4,2579.627659574468,1075.5,3297.0,3111.1,3030.6624113475177,2880.1,3174.0,b,100.0,depto,78.72340425531915,depto | b | sup_mediana 50 m2 | calef: 1880 kWh | acs: 3111 kWh
103,3,100,1.0,54.0,62.455,48.75,71.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000002,0.84,0.84,0.84,0.8400000000000002,0.84,0.84,8.441118636330431,8.529395701910099,8.123926495291387,8.94907666544489,7.952263308657046,8.00716351348575,7.866607291940365,8.153551176561733,4633.25,5699.602,3373.45,7699.975,2841.0,3076.088000000001,2607.7,3474.7,c,100.0,casa_pareada,65.0,casa_pareada | c | sup_mediana 54 m2 | calef: 4633 kWh | acs: 2841 kWh
103,4,229,2.29,51.1,51.904366812227074,48.6,53.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000001,0.84,0.84,0.84,0.8400000000000001,0.84,0.84,7.152973384614658,6.762400702974629,6.49329987903584,7.783265682134672,7.907982665728846,7.892607529296746,7.862227722896344,7.941686814175914,1276.9,1684.1296943231441,659.7,2399.1,2717.9,2746.7956331877726,2596.3,2811.1,c,100.0,depto,100.0,depto | c | sup_mediana 51 m2 | calef: 1277 kWh | acs: 2718 kWh
103,5,240,2.4,54.5,53.35666666666666,50.05,56.9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,6.323460556780182,6.021159640088964,5.422345981869245,6.922394905557683,7.84290701849721,7.785526897323836,7.759400817362761,7.908460685998653,556.5,734.1408333333333,225.45,1013.75,2546.6,2440.1983333333333,2342.5,2719.2,a,100.0,depto,100.0,depto | a | sup_mediana 54 m2 | calef: 556 kWh | acs: 2547 kWh
103,6,175,1.7500000000000002,53.8,52.62057142857144,47.1,59.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000002,0.84,0.84,0.84,0.8400000000000002,0.84,0.84,0.0,0.021421837086174116,0.0,0.0,7.839958729316341,7.809056642158417,7.723429587069603,7.908460685998653,0.0,0.04171428571428571,0.0,0.0,2539.1,2514.8668571428575,2259.7,2719.2,a,100.0,depto,100.0,depto | a | sup_mediana 54 m2 | calef: 0 kWh | acs: 2539 kWh
103,7,182,1.82,45.2,49.3967032967033,36.55,55.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72055467945996,7.3803273127528675,6.803067382422231,8.203167143624855,7.819716652695063,7.473836035312691,7.428214351716366,8.111526058279187,2254.0,3194.341758241758,899.625,3651.5,2488.2,2675.182777777778,1681.8,3331.8,d,100.0,depto,76.92307692307693,depto | d | sup_mediana 45 m2 | calef: 2254 kWh | acs: 2488 kWh
103,8,67,0.67,87.4,82.57164179104478,73.85,89.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.451276689030053,9.433121658035436,9.344180012408216,9.622969022503964,8.220725975683184,8.129393324157023,8.108743634267114,8.234856805289208,12723.4,12972.60895522388,11431.1,15107.150000000001,3716.2,3478.9119402985075,3322.4,3769.1,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 87 m2 | calef: 12723 kWh | acs: 3716 kWh
103,9,60,0.6,43.7,47.09,42.5,51.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.6000000000000001,0.6,0.6,0.6,0.6000000000000001,0.6,0.6,8.339321598336305,8.433818698504094,8.084084452702609,8.989451178336502,7.9229497261707476,7.976239917334667,7.900932975174727,8.058580439097181,4184.25,5797.776666666668,3241.45,8017.425,2758.9,2921.591666666666,2698.8,3159.8,b,100.0,depto,63.33333333333333,depto | b | sup_mediana 44 m2 | calef: 4184 kWh | acs: 2759 kWh
103,10,240,2.4,50.5,52.20333333333333,47.1,55.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.5999999999999999,0.6,0.6,0.6,0.5999999999999999,0.6,0.6,7.177979239521667,6.519468523931161,6.288416025566912,7.774842070775173,7.875613267712699,7.3994783239299045,7.747683190750277,7.944633997844885,1309.4,1741.7125,537.3,2378.975,2631.3,2637.1787499999996,2315.2,2819.4,c,100.0,depto,100.0,depto | c | sup_mediana 50 m2 | calef: 1309 kWh | acs: 2631 kWh
103,11,174,1.7399999999999998,48.3,57.88390804597701,46.1,58.65,1.7,1.699999999999999,1.7,1.7,1.7,1.699999999999999,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,9.459073694289389,9.376922855797163,9.249570700467851,9.564473949508896,7.907982665728846,7.996886023512316,7.870662385484872,8.041637832048488,12823.0,12367.414367816093,10399.1,14248.475,2717.9,3045.3143678160923,2618.3,3106.7,e,100.0,casa_aislada,100.0,casa_aislada | e | sup_mediana 48 m2 | calef: 12823 kWh | acs: 2718 kWh
103,12,430,4.3,50.0,49.02651162790698,44.4,57.5,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,7.726785963301151,7.614507102673771,7.263363314699144,8.34572254733718,7.954723334497908,7.9470026094702755,7.854148354672736,8.044080734770414,2267.3500000000004,3049.913488372093,1426.05,4211.125,2848.0,2999.27511627907,2575.4,3114.3,e,100.0,depto,100.0,depto | e | sup_mediana 50 m2 | calef: 2267 kWh | acs: 2848 kWh
103,13,143,1.43,48.3,50.62867132867133,47.0,54.3,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,8.907815352654627,8.774079222152668,8.48148183540772,9.102246752523152,7.907982665728846,7.876827655339452,7.867555683668566,7.983508271177987,7388.5,7088.11118881119,4823.799999999999,8974.45,2717.9,2698.495104895105,2610.6,2931.2,e,100.0,casa_pareada,100.0,casa_pareada | e | sup_mediana 48 m2 | calef: 7388 kWh | acs: 2718 kWh
103,14,245,2.45,49.9,50.254285714285714,48.9,53.3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.5999999999999998,0.6,0.6,0.6,0.5999999999999998,0.6,0.6,8.429628934343851,8.30481819504448,8.017670119154372,8.69981470321919,7.822685085216951,7.8218245294592785,7.807388033960149,7.874244706389038,4579.8,4662.019183673468,3033.1,6000.8,2495.6,2502.0795918367344,2457.7,2627.7,d,100.0,depto,100.0,depto | d | sup_mediana 50 m2 | calef: 4580 kWh | acs: 2496 kWh
103,15,298,2.98,46.2,49.29060402684564,44.8,52.0,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,9.15984612447882,9.034011307398007,8.823081018779042,9.270867456622437,7.912313265567924,7.945941355130793,7.882654483963062,8.004064918587572,9506.599999999999,9112.591275167786,6788.150000000001,10623.075,2729.7,2839.8352348993294,2649.9,2992.1,f,100.0,casa_pareada,100.0,casa_pareada | f | sup_mediana 46 m2 | calef: 9507 kWh | acs: 2730 kWh
103,16,69,0.69,51.1,51.77536231884058,50.0,54.0,1.6,1.5999999999999994,1.6,1.6,1.6,1.5999999999999994,1.6,1.6,0.33,0.3299999999999999,0.33,0.33,0.33,0.3299999999999999,0.33,0.33,9.208408507126357,9.217049369071178,9.169195408640448,9.284222604366887,7.9913554475297435,8.000333270391302,7.974085393729522,8.03378816322624,9979.7,10237.678260869567,9595.9,10765.8,2954.3,2982.9942028985506,2903.7,3082.4,f,100.0,casa_pareada,100.0,casa_pareada | f | sup_mediana 51 m2 | calef: 9980 kWh | acs: 2954 kWh
